Success,"2012-06-15 03:16:50",2214,doe,,Verified,"DOE-01095 / NULL"
Success,"2012-06-15 03:16:50",2215,doe,,Verified,"DOE-00475 / NULL"
Success,"2012-06-15 03:16:51",2216,doe,,Verified,"DOE-00476 / NULL"
Success,"2012-06-15 03:16:51",2217,doe,,Verified,"DOE-00477 / NULL"
Success,"2012-06-15 03:16:52",2218,doe,,Verified,"DOE-00478 / NULL"
Success,"2012-06-15 03:16:52",2219,doe,,Verified,"DOE-00479 / NULL"
Success,"2012-06-15 03:16:53",2220,doe,,Verified,"DOE-00480 / NULL"
Success,"2012-06-15 03:16:53",2221,doe,,Verified,"DOE-00481 / NULL"
Success,"2012-06-15 03:16:53",2222,doe,,Verified,"DOE-00482 / NULL"
Success,"2012-06-15 03:16:54",2223,doe,,Verified,"DOE-00483 / NULL"
Success,"2012-06-15 03:16:54",2224,doe,,Verified,"DOE-00484 / NULL"
Success,"2012-06-15 03:16:55",2225,doe,,Verified,"DOE-00485 / NULL"
Success,"2012-06-15 03:16:55",2226,doe,,Verified,"DOE-00486 / NULL"
Success,"2012-06-15 03:16:56",2227,doe,,Verified,"DOE-00487 / NULL"
Success,"2012-06-15 03:16:56",2228,doe,,Verified,"DOE-00489 / NULL"
Success,"2012-06-15 03:16:57",2229,doe,,Verified,"DOE-00490 / NULL"
Success,"2012-06-15 03:16:57",2230,doe,,Verified,"DOE-00491 / NULL"
Success,"2012-06-15 03:16:57",2231,doe,,Verified,"DOE-00492 / NULL"
Success,"2012-06-15 03:16:58",2232,doe,,Verified,"DOE-00493 / NULL"
Success,"2012-06-15 03:16:58",2233,doe,,Verified,"DOE-00494 / NULL"
Success,"2012-06-15 03:16:59",2234,doe,,Verified,"DOE-00495 / NULL"
Success,"2012-06-15 03:16:59",2235,doe,,Verified,"DOE-00496 / NULL"
Success,"2012-06-15 03:17:00",2236,doe,,Verified,"DOE-00497 / NULL"
Success,"2012-06-15 03:17:00",2237,doe,,Verified,"DOE-04920 / NULL"
Success,"2012-06-15 03:17:01",2238,doe,,Verified,"DOE-00498 / NULL"
Success,"2012-06-15 03:17:01",2239,doe,,Verified,"DOE-00499 / NULL"
Success,"2012-06-15 03:17:01",2240,doe,,Verified,"DOE-10604 / NULL"
Success,"2012-06-15 03:17:02",2241,doe,,Verified,"DOE-00500 / NULL"
Success,"2012-06-15 03:17:02",2242,doe,,Verified,"DOE-00501 / NULL"
Success,"2012-06-15 03:17:03",2243,doe,,Verified,"DOE-00502 / NULL"
Success,"2012-06-15 03:17:03",2244,doe,,Verified,"DOE-0023557 / NULL"
Success,"2012-06-15 03:17:04",2245,doe,,Verified,"DOE-00503 / NULL"
Success,"2012-06-15 03:17:04",2246,doe,,Verified,"DOE-00504 / NULL"
Success,"2012-06-15 03:17:05",2247,doe,,Verified,"DOE-00505 / NULL"
Success,"2012-06-15 03:17:05",2248,doe,,Verified,"DOE-00506 / NULL"
Success,"2012-06-15 03:17:06",2249,doe,,Verified,"DOE-00507 / NULL"
Success,"2012-06-15 03:17:06",2250,doe,,Verified,"DOE-00508 / NULL"
Success,"2012-06-15 03:17:06",2251,doe,,Verified,"DOE-00509 / NULL"
Success,"2012-06-15 03:17:07",2252,doe,,Verified,"DOE-0017518 / NULL"
Success,"2012-06-15 03:17:07",2253,doe,,Verified,"DOE-00510 / NULL"
Success,"2012-06-15 03:17:08",2254,doe,,Verified,"DOE-00511 / NULL"
Success,"2012-06-15 03:17:08",2255,doe,,Verified,"DOE-00512 / NULL"
